ID,Prediction
12736,0.0
12737,0.262720928571
12738,0.4005378
12739,0.3561438
12740,0.0
12741,1.967169
12742,3.044394
12743,0.6599245
12744,0.0
12745,0.1110314
12746,0.0
12747,0.1890338
12748,0.2387869
12749,2.759156
12750,0.1634987
12751,0.6135316
12752,3.778208
12753,0.0
12754,0.9927685
12755,1.327687
12756,0.2630345
12757,1.275007
12758,2.007195
12759,0.7824086
12760,0.1634987
12761,0.0
12762,0.7907721
12763,1.195348
12764,0.2016338
12765,0.0
12766,0.8718436
12767,0.5849625
12768,1.157044
12769,2.430285
12770,0.422233
12771,2.952333
12772,0.2016338
12773,0.3561438
12774,1.130931
12775,0.0
12776,0.0
12777,0.4854268
12778,0.6780719
12779,0.0
12780,0.2750071
12781,1.104337
12782,0.0
12783,0.0
12784,0.2986583
12785,0.0
12786,0.0
12787,0.0
12788,0.7570233
12789,2.845992
12790,2.794936
12791,0.2509616
12792,1.895303
12793,1.195348
12794,0.5558162
12795,1.933573
12796,0.1634987
12797,0.3219281
12798,1.367371
12799,0.0
12800,0.7907721
12801,1.378512
12802,0.0
12803,0.3334237
12804,0.0
12805,3.91934
12806,0.4956951
12807,0.0
12808,0.5849625
12809,0.2387869
12810,0.0
12811,0.0
12812,0.8073549
12813,0.0
12814,4.651339
12815,0.0
12816,0.367371
12817,0.3448285
12818,0.0
12819,3.358959
12820,0.641546
12821,0.3334237
12822,0.3219281
12823,0.2265085
12824,0.4329594
12825,0.0
12826,0.1763228
12827,0.2868812
12828,1.580145
12829,0.0
12830,0.0
12831,0.0
12832,0.0
12833,0.6690267
12834,1.709291
12835,3.584963
12836,0.3561438
12837,2.803227
12838,0.2387869
12839,0.0
12840,0.0
12841,0.0
12842,2.462052
12843,0.0
12844,0.0
12845,0.0
12846,0.6135316
12847,0.9183862
12848,0.6780719
12849,0.0
12850,0.3785116
12851,0.0
12852,0.4005378
12853,0.2509616
12854,0.0
12855,3.41819
12856,0.9107327
12857,0.7311833
12858,0.4436067
12859,0.0
12860,0.2630345
12861,0.1634987
12862,0.0
12863,0.0
12864,0.0
12865,0.0
12866,0.1890338
12867,0.4956951
12868,0.6040713
12869,0.3448285
12870,1.195348
12871,0.5558162
12872,1.604071
12873,0.2750071
12874,0.3561438
12875,0.0
12876,0.1763228
12877,0.1634987
12878,0.2868812
12879,0.1763228
12880,1.063503
12881,0.5849625
12882,3.82171
12883,0.8399596
12884,4.303781
12885,0.7570233
12886,0.722466
12887,1.608809
12888,4.280956
12889,0.4956951
12890,0.0
12891,0.0
12892,0.5558162
12893,3.541019
12894,0.1763228
12895,0.0
12896,0.3219281
12897,0.3103401
12898,0.0
12899,0.7570233
12900,0.0
12901,0.8073549
12902,0.3103401
12903,2.533563
12904,0.2265085
12905,1.02148
12906,0.4646683
12907,0.08406419
12908,0.1763228
12909,0.0
12910,0.0
12911,0.1763228
12912,0.0
12913,0.7311833
12914,0.212294782609
12915,0.5849625
12916,0.3103401
12917,2.025029
12918,0.0
12919,0.0
12920,0.0
12921,1.713696
12922,0.0
12923,0.0
12924,0.9708537
12925,0.3448285
12926,0.1763228
12927,0.0
12928,0.0
12929,0.0
12930,0.0
12931,1.195348
12932,0.0
12933,0.2141248
12934,1.992768
12935,0.0
12936,0.7398482
12937,0.4329594
12938,0.1634987
12939,0.0
12940,1.978196
12941,0.0
12942,0.3103401
12943,0.0
12944,0.1763228
12945,1.570463
12946,0.0
12947,0.5558162
12948,0.0
12949,0.0
12950,0.3448285
12951,0.4329594
12952,2.153805
12953,0.0
12954,1.555816
12955,0.4329594
12956,0.9183862
12957,0.3219281
12958,0.1634987
12959,0.0
12960,0.0
12961,4.15866
12962,0.7570233
12963,0.4956951
12964,0.367371
12965,0.0
12966,0.2868812
12967,0.4005378
12968,0.0
12969,0.3895667
12970,0.8953027
12971,0.1505597
12972,0.4329594
12973,0.2509616
12974,2.446256
12975,0.1763228
12976,0.4329594
12977,0.6507645
12978,0.2016338
12979,0.0
12980,1.0
12981,0.0
12982,0.3103401
12983,1.117695
12984,0.5849625
12985,0.3219281
12986,0.0
12987,0.5260689
12988,0.2509616
12989,0.2630345
12990,0.422233
12991,0.5945485
12992,0.5849625
12993,0.8639384
12994,0.0
12995,0.1763228
12996,1.933573
12997,0.1763228
12998,0.0
12999,0.0
13000,0.1375035
13001,0.7824086
13002,0.4646683
13003,0.0
13004,0.0
13005,0.0
13006,0.5849625
13007,0.4646683
13008,2.244887
13009,2.693766
13010,0.0
13011,0.2265085
13012,0.9259994
13013,2.179511
13014,0.0
13015,0.0
13016,0.0
13017,0.0
13018,2.179511
13019,0.5849625
13020,0.7398482
13021,0.0
13022,1.584962
13023,0.0
13024,2.25701
13025,0.3561438
13026,2.192194
13027,1.709291
13028,0.5849625
13029,0.2509616
13030,0.0
13031,0.7136958
13032,0.0
13033,0.5558162
13034,1.526069
13035,0.9781957
13036,1.049631
13037,0.4646683
13038,0.0
13039,0.2141248
13040,0.0
13041,0.8639384
13042,0.0
13043,1.304511
13044,0.5260689
13045,0.1763228
13046,1.263034
13047,1.137504
13048,2.485427
13049,0.5558162
13050,1.718088
13051,0.0
13052,0.1763228
13053,0.6780719
13054,0.9107327
13055,0.2868812
13056,0.8953027
13057,0.2016338
13058,0.0
13059,0.7739964
13060,0.0
13061,1.035624
13062,0.6959938
13063,1.944858
13064,2.049631
13065,0.2986583
13066,0.0
13067,0.3219281
13068,0.2750071
13069,0.8875253
13070,0.0
13071,0.0
13072,0.9107327
13073,2.533563
13074,0.0
13075,0.0
13076,0.0
13077,0.6135316
13078,0.0
13079,0.0
13080,1.176323
13081,0.1763228
13082,0.1505597
13083,2.025029
13084,0.1890338
13085,0.1763228
13086,2.538538
13087,0.1890338
13088,2.533563
13089,0.4329594
13090,0.0
13091,2.807355
13092,1.333424
13093,1.035624
13094,0.0
13095,0.6040713
13096,0.0
13097,1.835924
13098,0.8718436
13099,1.137504
13100,2.121015
13101,0.2986583
13102,2.788686
13103,1.0
13104,0.2868812
13105,0.0
13106,0.4436067
13107,0.4005378
13108,0.2141248
13109,0.0
13110,0.388774398214
13111,0.1763228
13112,0.4750849
13113,0.4329594
13114,0.2265085
13115,0.6870607
13116,1.02148
13117,0.5558162
13118,2.111031
13119,1.480265
13120,1.427606
13121,0.0
13122,0.0
13123,0.0
13124,0.2509616
13125,0.4329594
13126,0.2868812
13127,0.0
13128,3.980939
13129,0.9486009
13130,1.15056
13131,3.056583
13132,0.0
13133,0.0
13134,0.4114263
13135,1.063503
13136,3.879706
13137,0.0
13138,0.704872
13139,1.361768
13140,0.0
13141,0.5360529
13142,0.4005378
13143,0.0
13144,0.0
13145,2.918386
13146,0.1763228
13147,0.0
13148,0.0
13149,3.163499
13150,0.8318772
13151,1.042644
13152,0.0
13153,0.2509616
13154,0.3103401
13155,2.639232
13156,0.2630345
13157,0.2868812
13158,0.8318772
13159,0.0
13160,0.1890338
13161,0.5260689
13162,0.0
13163,0.0
13164,0.3103401
13165,0.2141248
13166,0.5849625
13167,0.9560567
13168,0.4646683
13169,0.8639384
13170,0.0
13171,0.0
13172,0.0
13173,0.0
13174,0.0
13175,0.0
13176,0.0
13177,1.650765
13178,0.6135316
13179,0.0
13180,0.3103401
13181,0.3561438
13182,0.2141248
13183,0.0
13184,0.2630345
13185,2.472488
13186,1.500802
13187,2.367371
13188,1.378512
13189,0.4114263
13190,0.4114263
13191,1.263034
13192,0.3219281
13193,0.1890338
13194,0.01435528
13195,0.0
13196,0.0
13197,0.7824086
13198,0.0
13199,0.0
13200,0.0
13201,0.0
13202,0.0
13203,0.0
13204,2.173127
13205,0.0
13206,0.1505597
13207,1.169925
13208,2.794936
13209,0.1763228
13210,0.5849625
13211,1.495695
13212,3.264536
13213,1.933573
13214,0.4541759
13215,0.0
13216,1.584962
13217,0.4436067
13218,0.0
13219,1.937344
13220,0.2868812
13221,1.883621
13222,1.084064
13223,0.1505597
13224,0.0
13225,0.367371
13226,0.5558162
13227,0.0
13228,2.087463
13229,0.1763228
13230,1.0
13231,0.8639384
13232,0.2868812
13233,0.7570233
13234,0.3219281
13235,0.5849625
13236,0.0
13237,1.0
13238,0.7824086
13239,0.0
13240,0.4541759
13241,0.2265085
13242,0.2868812
13243,0.8479969
13244,0.641546
13245,1.996389
13246,2.782408
13247,3.003602
13248,0.0
13249,0.0
13250,0.0
13251,0.0
13252,1.85997
13253,0.4956951
13254,0.1763228
13255,0.1763228
13256,0.0426443
13257,0.0
13258,0.9560567
13259,0.3448285
13260,0.7824086
13261,0.5558162
13262,0.0
13263,2.046142
13264,0.4646683
13265,0.0
13266,0.2387869
13267,0.0
13268,0.6135316
13269,0.8718436
13270,0.6599245
13271,1.02148
13272,0.0
13273,0.0
13274,0.4956951
13275,0.0
13276,3.330559
13277,1.883621
13278,0.3561438
13279,1.02148
13280,0.0
13281,0.2265085
13282,0.0
13283,1.02148
13284,0.2141248
13285,0.2509616
13286,0.1763228
13287,0.641546
13288,0.1763228
13289,0.7907721
13290,1.182692
13291,0.3103401
13292,0.704872
13293,0.2387869
13294,0.1763228
13295,0.8875253
13296,0.6507645
13297,0.3219281
13298,0.5160152
13299,0.4329594
13300,0.5849625
13301,0.0
13302,2.883621
13303,0.3448285
13304,0.0
13305,0.56161874
13306,3.885574
13307,0.0
13308,0.0
13309,0.01435528
13310,0.3785116
13311,0.9927685
13312,0.0
13313,2.361768
13314,0.2509616
13315,0.0
13316,0.0
13317,0.5558162
13318,0.0
13319,0.0
13320,0.7484613
13321,0.2750071
13322,0.6135316
13323,0.3219281
13324,0.0
13325,0.1634987
13326,0.1890338
13327,3.109361
13328,0.0
13329,0.9486009
13330,0.0
13331,0.0
13332,0.0
13333,0.0
13334,0.1763228
13335,0.5459684
13336,0.3219281
13337,0.2868812
13338,0.2868812
13339,0.8399596
13340,0.9560567
13341,1.570463
13342,0.0
13343,0.9107327
13344,0.0
13345,0.0
13346,0.2387869
13347,1.718088
13348,0.6135316
13349,0.0
13350,0.0
13351,0.0
13352,0.9927685
13353,0.0
13354,0.3448285
13355,0.0
13356,0.0
13357,0.2265085
13358,1.111031
13359,0.0
13360,0.0
13361,0.1763228
13362,1.765535
13363,0.0
13364,0.0
13365,0.0
13366,0.4956951
13367,0.2387869
13368,1.361768
13369,0.0
13370,0.4329594
13371,0.0
13372,0.1890338
13373,0.4541759
13374,0.1763228
13375,0.3561438
13376,0.9183862
13377,0.6780719
13378,0.4114263
13379,0.2630345
13380,0.5849625
13381,0.4956951
13382,0.4114263
13383,1.014355
13384,0.1505597
13385,0.0
13386,0.4750849
13387,2.007195
13388,0.0
13389,0.6780719
13390,0.0
13391,0.422233
13392,0.8639384
13393,0.0
13394,0.2509616
13395,0.5360529
13396,0.0
13397,1.978196
13398,1.570463
13399,0.3448285
13400,0.0
13401,0.2509616
13402,0.0
13403,0.0
13404,0.1505597
13405,0.2868812
13406,0.6040713
13407,0.5753123
13408,1.70044
13409,0.0
13410,0.1763228
13411,0.0
13412,0.6322682
13413,0.4005378
13414,0.0
13415,1.137504
13416,0.3219281
13417,0.3219281
13418,0.4750849
13419,1.263034
13420,2.462052
13421,0.7484613
13422,2.419539
13423,1.956057
13424,0.0
13425,0.0
13426,0.1763228
13427,0.9107327
13428,0.7907721
13429,0.08406419
13430,0.0
13431,4.710944
13432,0.5360529
13433,0.3561438
13434,0.0
13435,0.0
13436,0.2868812
13437,0.641546
13438,0.704872
13439,0.4329594
13440,0.3103401
13441,1.459432
13442,0.9855005
13443,0.6507645
13444,0.0
13445,0.3785116
13446,0.367371
13447,0.8953027
13448,0.4750849
13449,0.0
13450,0.422233
13451,2.729009
13452,3.288359
13453,0.0
13454,3.0054
13455,0.8875253
13456,0.5558162
13457,0.8318772
13458,0.4436067
13459,1.298658
13460,0.0
13461,0.2630345
13462,0.0
13463,0.4854268
13464,0.0
13465,0.6780719
13466,0.3561438
13467,2.563158
13468,0.5260689
13469,0.0
13470,0.4956951
13471,0.0
13472,0.4646683
13473,0.5945485
13474,0.3219281
13475,1.0
13476,0.4329594
13477,0.3785116
13478,1.815575
13479,1.378512
13480,0.2509616
13481,1.049631
13482,0.0
13483,0.0
13484,0.0
13485,3.28244
13486,0.0
13487,1.713696
13488,0.0
13489,0.0
13490,0.641546
13491,0.0
13492,0.422233
13493,0.6870607
13494,1.339137
13495,0.0
13496,0.641546
13497,2.788686
13498,0.8559896
13499,0.0
13500,0.1634987
13501,0.6870607
13502,0.3448285
13503,0.3785116
13504,0.6229303
13505,0.3448285
13506,0.4956951
13507,1.250962
13508,3.430285
13509,0.0
13510,0.2141248
13511,0.0
13512,1.744161
13513,0.0
13514,0.0
13515,0.1763228
13516,0.4646683
13517,0.7311833
13518,1.555816
13519,0.367371
13520,0.0
13521,3.957915
13522,0.0
13523,0.0
13524,1.182692
13525,0.2141248
13526,0.0
13527,0.8639384
13528,0.1634987
13529,0.1763228
13530,0.6040713
13531,2.729009
13532,0.0
13533,0.0
13534,0.0
13535,0.0
13536,0.0
13537,0.5558162
13538,0.0
13539,0.0
13540,3.961623
13541,0.7311833
13542,0.5849625
13543,1.189034
13544,1.207893
13545,0.2868812
13546,0.1763228
13547,0.4329594
13548,0.1634987
13549,2.914565
13550,0.0
13551,3.263035
13552,0.0
13553,0.2630345
13554,1.85997
13555,1.250962
13556,0.6599245
13557,0.0
13558,1.49057
13559,0.0
13560,2.608809
13561,0.9107327
13562,0.8073549
13563,0.2509616
13564,0.0
13565,1.459432
13566,3.099295
13567,0.9335727
13568,0.2387869
13569,0.0
13570,0.0
13571,0.1763228
13572,0.2509616
13573,0.0
13574,1.989139
13575,2.06695
13576,1.321928
13577,1.014355
13578,2.575312
13579,0.0
13580,0.6690267
13581,1.124328
13582,0.7824086
13583,0.0
13584,0.7990873
13585,0.3785116
13586,0.0
13587,0.0
13588,0.0
13589,0.0
13590,0.6135316
13591,0.0
13592,0.6780719
13593,0.0
13594,0.5260689
13595,3.364573
13596,0.2265085
13597,0.9335727
13598,0.0
13599,0.8399596
13600,0.0
13601,0.0
13602,0.2016338
13603,0.0
13604,0.0
13605,0.0
13606,0.0
13607,0.6690267
13608,0.0
13609,0.1505597
13610,0.0
13611,0.1763228
13612,0.0
13613,0.3895667
13614,0.2509616
13615,0.367371
13616,0.2509616
13617,0.4329594
13618,0.0
13619,0.4956951
13620,1.948601
13621,0.8399596
13622,0.3219281
13623,0.3219281
13624,0.0
13625,0.1634987
13626,0.0
13627,3.658783
13628,1.169925
13629,1.028569
13630,0.0
13631,1.378512
13632,0.1890338
13633,2.035624
13634,0.4956951
13635,0.2141248
13636,0.5260689
13637,0.5849625
13638,3.584963
13639,0.0
13640,0.0
13641,0.0
13642,0.0
13643,0.5260689
13644,1.321928
13645,1.195348
13646,0.8479969
13647,0.5849625
13648,2.648465
13649,0.2387869
13650,0.7570233
13651,0.4005378
13652,0.1763228
13653,0.1763228
13654,0.3785116
13655,0.0
13656,1.541019
13657,0.2016338
13658,0.2509616
13659,0.7136958
13660,0.1505597
13661,2.204767
13662,0.0
13663,0.1634987
13664,0.2141248
13665,0.0
13666,0.8875253
13667,2.555816
13668,2.053111
13669,0.4750849
13670,0.0
13671,0.1763228
13672,0.8875253
13673,0.6507645
13674,0.0
13675,0.2141248
13676,0.2509616
13677,0.0
13678,2.087463
13679,0.2509616
13680,3.527321
13681,1.978196
13682,0.2509616
13683,3.584963
13684,0.0
13685,1.937344
13686,1.15056
13687,0.3561438
13688,0.1505597
13689,1.62293
13690,0.0
13691,0.0
13692,4.193772
13693,0.0
13694,0.1763228
13695,0.6135316
13696,0.0
13697,0.0
13698,2.039138
13699,4.769772
13700,1.659925
13701,0.1110314
13702,0.7570233
13703,0.0
13704,0.0
13705,0.4956951
13706,0.3785116
13707,0.0
13708,0.6507645
13709,0.0
13710,0.0
13711,0.0
13712,0.7570233
13713,1.070389
13714,1.292782
13715,0.0
13716,0.0
13717,0.1763228
13718,1.232661
13719,0.0
13720,0.0
13721,2.226509
13722,0.1890338
13723,0.1763228
13724,0.1763228
13725,0.0
13726,2.782408
13727,0.3785116
13728,0.1763228
13729,0.1763228
13730,0.0
13731,0.0
13732,0.3103401
13733,0.5058909
13734,1.799087
13735,1.550901
13736,0.2265085
13737,0.0
13738,1.748461
13739,0.1890338
13740,0.0
13741,0.3219281
13742,4.260026
13743,1.475085
13744,0.0
13745,0.2868812
13746,1.378512
13747,1.321928
13748,0.0
13749,0.3103401
13750,0.0
13751,0.5753123
13752,3.443607
13753,0.2016338
13754,0.0
13755,0.0
13756,0.2141248
13757,1.104337
13758,0.2016338
13759,0.9107327
13760,0.1763228
13761,0.3219281
13762,0.3561438
13763,0.2509616
13764,1.189034
13765,0.3219281
13766,1.871844
13767,0.0
13768,0.3219281
13769,0.0
13770,1.978196
13771,0.0
13772,2.06695
13773,0.1763228
13774,0.0
13775,0.3561438
13776,0.4956951
13777,0.0
13778,0.1763228
13779,0.0
13780,1.286881
13781,0.1763228
13782,0.1763228
13783,1.321928
13784,0.0
13785,0.0
13786,0.8875253
13787,0.0
13788,0.0
13789,0.5260689
13790,0.2016338
13791,1.673556
13792,1.0
13793,0.0
13794,0.2986583
13795,0.0
13796,1.731183
13797,2.95977
13798,0.3561438
13799,0.2509616
13800,0.0
13801,0.8875253
13802,0.341366671429
13803,0.5260689
13804,0.0
13805,0.8073549
13806,0.4956951
13807,0.641546
13808,0.0
13809,0.0
13810,0.1634987
13811,3.039138
13812,2.201634
13813,2.563158
13814,1.395063
13815,0.0
13816,0.2265085
13817,0.6780719
13818,0.0
13819,0.2509616
13820,1.687061
13821,0.0
13822,2.06695
13823,0.0
13824,2.229588
13825,0.0
13826,0.1505597
13827,0.4956951
13828,2.295723
13829,0.2509616
13830,4.144862
13831,0.3785116
13832,0.1763228
13833,0.0
13834,1.49057
13835,0.6507645
13836,0.0
13837,0.0
13838,1.0
13839,2.185867
13840,0.1890338
13841,0.1763228
13842,1.459432
13843,1.691534
13844,0.1763228
13845,0.6507645
13846,0.1763228
13847,1.02148
13848,2.709291
13849,0.4005378
13850,3.737687
13851,0.4956951
13852,0.9335727
13853,0.0
13854,0.0
13855,0.0
13856,1.62293
13857,2.477677
13858,0.0
13859,0.6322682
13860,0.1634987
13861,0.3219281
13862,0.0
13863,0.8155754
13864,0.0
13865,2.22033
13866,0.3785116
13867,1.130931
13868,1.014355
13869,0.0
13870,0.0
13871,0.0
13872,0.0
13873,0.6135316
13874,0.0
13875,0.0
13876,0.0
13877,2.316146
13878,0.0
13879,0.3448285
13880,1.790772
13881,0.0
13882,0.1763228
13883,0.9708537
13884,0.367371
13885,0.2509616
13886,0.0
13887,0.4646683
13888,2.801159
13889,0.1890338
13890,0.1505597
13891,0.0
13892,0.2986583
13893,4.013462
13894,0.1505597
13895,1.321928
13896,0.2868812
13897,0.0
13898,0.1763228
13899,1.195348
13900,1.130931
13901,0.6507645
13902,0.1110314
13903,0.4646683
13904,0.7570233
13905,0.1763228
13906,0.5058909
13907,1.339137
13908,0.2016338
13909,0.1763228
13910,0.0
13911,0.1763228
13912,0.3219281
13913,0.0
13914,3.559492
13915,0.4114263
13916,0.4114263
13917,1.570463
13918,0.1763228
13919,0.1634987
13920,2.967169
13921,0.3219281
13922,0.3895667
13923,0.2986583
13924,0.3561438
13925,0.0
13926,0.0
13927,3.336283
13928,1.794936
13929,2.555816
13930,0.0
13931,0.0
13932,1.077243
13933,0.9107327
13934,0.2141248
13935,3.211012
13936,0.0
13937,0.5360529
13938,1.111031
13939,0.1505597
13940,2.053111
13941,0.0
13942,0.0
13943,1.344828
13944,0.0
13945,1.269033
13946,0.0
13947,0.0
13948,0.0
13949,0.1634987
13950,0.0
13951,0.3561438
13952,0.8155754
13953,0.4436067
13954,1.250962
13955,0.0
13956,0.1763228
13957,0.1763228
13958,0.3561438
13959,2.22033
13960,0.0
13961,0.3785116
13962,1.510962
13963,0.8318772
13964,2.111031
13965,0.0
13966,0.5360529
13967,0.5753123
13968,0.0
13969,0.0
13970,0.0
13971,0.0
13972,1.395063
13973,2.883621
13974,0.0
13975,1.9855
13976,0.3219281
13977,1.922198
13978,0.2750071
13979,0.7824086
13980,0.2016338
13981,0.2016338
13982,0.3219281
13983,0.3561438
13984,0.2016338
13985,2.046142
13986,0.7136958
13987,0.1763228
13988,0.4956951
13989,0.0
13990,0.8875253
13991,0.1763228
13992,0.1763228
13993,2.38405
13994,0.4005378
13995,0.0
13996,0.0
13997,0.4956951
13998,0.2868812
13999,0.0
14000,1.691534
14001,0.5459684
14002,0.0
14003,0.4329594
14004,0.4750849
14005,0.8318772
14006,0.6040713
14007,0.2986583
14008,0.0
14009,0.2868812
14010,0.1763228
14011,0.0
14012,0.0
14013,1.361768
14014,0.0
14015,0.5260689
14016,0.1763228
14017,0.0
14018,0.5160152
14019,1.304511
14020,0.0
14021,0.5558162
14022,0.1634987
14023,2.124328
14024,0.2016338
14025,0.0
14026,0.0
14027,0.07038926
14028,0.9781957
14029,5.264536
14030,0.0
14031,0.0
14032,1.269033
14033,0.1763228
14034,3.124328
14035,0.6322682
14036,0.0
14037,0.0
14038,0.4646683
14039,0.4329594
14040,0.3219281
14041,0.0
14042,0.5849625
14043,0.8073549
14044,0.0
14045,0.5849625
14046,0.0
14047,0.0
14048,0.0
14049,0.7570233
14050,0.0
14051,0.0
14052,0.0
14053,0.0
14054,0.8953027
14055,1.443607
14056,0.0
14057,0.0
14058,0.3103401
14059,0.0
14060,0.1505597
14061,0.7739964
14062,0.2141248
14063,1.15056
14064,0.0
14065,0.4436067
14066,1.250962
14067,3.1127
14068,0.7824086
14069,0.5655972
14070,0.0
14071,1.090853
14072,0.1763228
14073,0.0426443
14074,0.0
14075,4.396433
14076,0.3785116
14077,0.4956951
14078,0.2509616
14079,0.6135316
14080,0.1763228
14081,0.2509616
14082,0.1634987
14083,1.594549
14084,0.8953027
14085,1.395063
14086,0.0
14087,0.0
14088,1.883621
14089,0.0
14090,0.0
14091,0.6507645
14092,0.2868812
14093,0.0
14094,3.056583
14095,3.114367
14096,3.308885
14097,0.3785116
14098,2.829849
14099,0.9107327
14100,0.3561438
14101,3.443607
14102,0.0
14103,2.639232
14104,0.3561438
14105,0.8639384
14106,0.1763228
14107,0.3219281
14108,0.5558162
14109,0.6507645
14110,0.4329594
14111,0.0
14112,0.7570233
14113,0.0
14114,0.5459684
14115,0.0
14116,0.3448285
14117,0.0
14118,0.0
14119,0.3785116
14120,0.1763228
14121,0.0
14122,0.0
14123,2.087463
14124,0.6322682
14125,0.2868812
14126,0.1763228
14127,0.1763228
14128,0.4956951
14129,2.666757
14130,0.0
14131,0.4956951
14132,0.1763228
14133,4.574101
14134,0.0
14135,0.0
14136,1.448901
14137,0.0
14138,1.280956
14139,0.0
14140,1.85997
14141,0.0
14142,0.4005378
14143,0.0
14144,0.704872
14145,2.341986
14146,0.0
14147,0.0
14148,0.5849625
14149,0.0
14150,1.659925
14151,1.007195
14152,0.4956951
14153,0.0
14154,0.0
14155,1.594549
14156,0.0
14157,0.0
14158,0.1890338
14159,0.0
14160,0.2986583
14161,0.1763228
14162,0.0
14163,0.4646683
14164,0.0
14165,0.0
14166,0.0
14167,0.3561438
14168,0.0
14169,0.2265085
14170,2.849999
14171,0.0
14172,0.1763228
14173,1.914564
14174,0.2630345
14175,0.1505597
14176,0.0
14177,1.427606
14178,1.49057
14179,0.2387869
14180,0.0
14181,0.0
14182,0.9708537
14183,0.0
14184,3.160275
14185,0.1763228
14186,0.0
14187,1.02148
14188,0.0
14189,0.0
14190,0.8318772
14191,0.4750849
14192,0.3561438
14193,0.2016338
14194,0.0
14195,0.5849625
14196,0.0
14197,0.4854268
14198,0.0
14199,0.3561438
14200,0.5058909
14201,0.0
14202,4.114367
14203,0.0
14204,1.459432
14205,2.277985
14206,0.4541759
14207,2.748461
14208,0.0
14209,0.0
14210,0.6780719
14211,0.0
14212,2.25701
14213,0.0
14214,0.2387869
14215,0.0
14216,2.482848
14217,2.333424
14218,1.0
14219,0.0
14220,0.0
14221,0.1634987
14222,0.6229303
14223,0.0
14224,0.367371
14225,0.0
14226,0.0
14227,2.321928
14228,0.5558162
14229,0.0
14230,0.1763228
14231,1.214125
14232,2.173127
14233,0.7655348
14234,0.0
14235,1.250962
14236,1.480265
14237,0.0
14238,0.0
14239,0.0
14240,0.0
14241,3.462052
14242,0.2387869
14243,0.1763228
14244,0.3219281
14245,0.0
14246,0.1634987
14247,3.012569
14248,1.389567
14249,0.3561438
14250,0.0
14251,0.5260689
14252,1.443607
14253,0.2016338
14254,0.3219281
14255,0.0
14256,2.419539
14257,0.0
14258,0.0
14259,0.2141248
14260,0.0
14261,1.695994
14262,0.0
14263,0.0
14264,0.0
14265,3.217231
14266,0.9781957
14267,0.0
14268,0.7655348
14269,0.5260689
14270,0.2141248
14271,0.3219281
14272,0.2265085
14273,0.0
14274,1.070389
14275,0.7570233
14276,1.169925
14277,1.182692
14278,0.6780719
14279,2.53107
14280,4.335569
14281,0.5360529
14282,0.3219281
14283,0.1505597
14284,1.459432
14285,0.5459684
14286,0.2509616
14287,0.0
14288,0.3219281
14289,0.0
14290,0.5160152
14291,1.02148
14292,0.4005378
14293,0.1634987
14294,3.104337
14295,0.0
14296,1.02148
14297,0.1763228
14298,0.0
14299,3.651913
14300,0.2141248
14301,0.3103401
14302,0.0
14303,0.0
14304,0.704872
14305,0.0
14306,0.2016338
14307,2.097611
14308,0.2141248
14309,0.9634742
14310,0.4329594
14311,0.0
14312,2.648465
14313,0.8875253
14314,3.408712
14315,0.1763228
14316,1.664483
14317,0.0
14318,0.0
14319,0.0
14320,0.2509616
14321,0.3895667
14322,0.0
14323,0.1763228
14324,0.0
14325,0.2141248
14326,4.62994
14327,0.2630345
14328,4.396433
14329,0.5459684
14330,3.308885
14331,0.1505597
14332,0.0
14333,1.709291
14334,0.0
14335,0.0
14336,3.404631
14337,0.4646683
14338,0.0
14339,0.0
14340,0.0
14341,1.124328
14342,0.2509616
14343,0.6229303
14344,0.7990873
14345,0.0
14346,0.7655348
14347,0.0
14348,3.566815
14349,0.9107327
14350,0.7570233
14351,0.0
14352,0.0
14353,0.0
14354,0.7570233
14355,0.0
14356,0.5260689
14357,2.22033
14358,1.014355
14359,0.367371
14360,0.0
14361,0.1763228
14362,0.6870607
14363,0.4750849
14364,1.250962
14365,0.5260689
14366,0.0
14367,0.0
14368,0.0
14369,0.0
14370,0.3219281
14371,0.1763228
14372,0.0
14373,0.7990873
14374,0.4005378
14375,0.2141248
14376,1.238787
14377,0.2387869
14378,1.056584
14379,2.375735
14380,0.0
14381,0.2509616
14382,0.3103401
14383,0.4854268
14384,1.769772
14385,0.0
14386,0.704872
14387,0.6690267
14388,0.2387869
14389,0.367371
14390,0.0
14391,0.4956951
14392,0.5753123
14393,0.0
14394,0.2141248
14395,0.0
14396,0.3219281
14397,0.704872
14398,0.7824086
14399,0.7570233
14400,0.5260689
14401,0.3334237
14402,0.704872
14403,0.6507645
14404,0.3448285
14405,0.0
14406,0.6959938
14407,0.7655348
14408,0.0
14409,0.2141248
14410,1.321928
14411,2.570463
14412,0.0
14413,1.169925
14414,0.3561438
14415,0.9560567
14416,2.608809
14417,0.0
14418,0.6780719
14419,0.3561438
14420,0.2509616
14421,0.5360529
14422,0.2509616
14423,0.3219281
14424,0.0
14425,0.6599245
14426,0.0
14427,0.0
14428,0.0
14429,0.0
14430,0.0
14431,0.0
14432,0.5849625
14433,1.799087
14434,0.3103401
14435,0.0
14436,0.3561438
14437,2.304511
14438,0.0
14439,1.014355
14440,2.782408
14441,0.0
14442,0.1763228
14443,0.0
14444,0.8559896
14445,0.0
14446,0.4005378
14447,0.4750849
14448,0.3561438
14449,0.4005378
14450,0.5260689
14451,1.02148
14452,0.1763228
14453,0.4114263
